witness_id,witness_type,source_a_id,source_a_name,source_b_id,source_b_name,path_a,path_b,target_id,target_name,same_source,interpretation,result
diamond:R1:R2:2869,same_source_direct_diamond,2869,Major Augmented,2869,Major Augmented,R1;R2,R2;R1,1437,Sabach,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:2901,same_source_direct_diamond,2901,Lydian Augmented,2901,Lydian Augmented,R1;R2,R2;R1,1453,Aeolian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:2917,same_source_direct_diamond,2917,Lydian Augmented ♯3,2917,Lydian Augmented ♯3,R1;R2,R2;R1,1461,Mixolydian ♭6,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:2921,same_source_direct_diamond,2921,Lydian Augmented ♯2♯3,2921,Lydian Augmented ♯2♯3,R1;R2,R2;R1,1465,Rāga Cudamani,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:2965,same_source_direct_diamond,2965,Ionian +𝄪4,2965,Ionian +𝄪4,R1;R2,R2;R1,1485,Mela Sanmukhapriya,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:2981,same_source_direct_diamond,2981,Noh,2981,Noh,R1;R2,R2;R1,1493,Lydian Minor,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:2985,same_source_direct_diamond,2985,Ionian +♯23𝄪4,2985,Ionian +♯23𝄪4,R1;R2,R2;R1,1497,Jyoti Swarupini,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3013,same_source_direct_diamond,3013,Ionian +𝄪34,3013,Ionian +𝄪34,R1;R2,R2;R1,1509,Lydian Minor ♯3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3017,same_source_direct_diamond,3017,Scale 3017,3017,Scale 3017,R1;R2,R2;R1,1513,Lydian ♭7♭6♯2♯3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3025,same_source_direct_diamond,3025,Ionian +𝄪234,3025,Ionian +𝄪234,R1;R2,R2;R1,1521,Lydian 7♭6♯32,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3189,same_source_direct_diamond,3189,Ionian ♭5♯6,3189,Ionian ♭5♯6,R1;R2,R2;R1,1597,Rāga Ravikosh,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3253,same_source_direct_diamond,3253,Mela Naganandini,3253,Mela Naganandini,R1;R2,R2;R1,1629,Dorian Blues,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3285,same_source_direct_diamond,3285,Mela Citrambari,3285,Mela Citrambari,R1;R2,R2;R1,1645,Dorian ♭5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3301,same_source_direct_diamond,3301,Rāga Loom Sarang,3301,Rāga Loom Sarang,R1;R2,R2;R1,1653,Mixolydian ♭5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3305,same_source_direct_diamond,3305,Chromatic Hypophrygian,3305,Chromatic Hypophrygian,R1;R2,R2;R1,1657,7-19 rooted state 1657,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3381,same_source_direct_diamond,3381,Ionian +♯6,3381,Ionian +♯6,R1;R2,R2;R1,1693,Dorian ♭4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3413,same_source_direct_diamond,3413,Leading Whole-Tone,3413,Leading Whole-Tone,R1;R2,R2;R1,1709,Dorian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3429,same_source_direct_diamond,3429,Lydian +♯36,3429,Lydian +♯36,R1;R2,R2;R1,1717,Mixolydian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3433,same_source_direct_diamond,3433,Superlydian Augmented,3433,Superlydian Augmented,R1;R2,R2;R1,1721,Rāga Ganavaridhi,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3477,same_source_direct_diamond,3477,Ionian +♯64,3477,Ionian +♯64,R1;R2,R2;R1,1741,Dorian ♯4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3493,same_source_direct_diamond,3493,Ionian +♯3♯6𝄪4,3493,Ionian +♯3♯6𝄪4,R1;R2,R2;R1,1749,Acoustic,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3497,same_source_direct_diamond,3497,Superlydian Augmented 𝄪4,3497,Superlydian Augmented 𝄪4,R1;R2,R2;R1,1753,Hungarian Major,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3525,same_source_direct_diamond,3525,Scale 3525,3525,Scale 3525,R1;R2,R2;R1,1765,Lydian ♭7♯3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3529,same_source_direct_diamond,3529,Superlydian Augmented 𝄪3𝄪4,3529,Superlydian Augmented 𝄪3𝄪4,R1;R2,R2;R1,1769,Lydian ♭7♯2♯3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3537,same_source_direct_diamond,3537,Scale 3537,3537,Scale 3537,R1;R2,R2;R1,1777,Lydian ♭7♯3𝄪2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3637,same_source_direct_diamond,3637,Rāga Rageshri,3637,Rāga Rageshri,R1;R2,R2;R1,1821,Dorian +♭4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3669,same_source_direct_diamond,3669,Ionian ♯4𝄪5♯6,3669,Ionian ♯4𝄪5♯6,R1;R2,R2;R1,1837,Dorian Augmented,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3685,same_source_direct_diamond,3685,7-Z18 rooted state 3685,3685,7-Z18 rooted state 3685,R1;R2,R2;R1,1845,Mixolydian Augmented,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3689,same_source_direct_diamond,3689,Scale 3689,3689,Scale 3689,R1;R2,R2;R1,1849,Rāga Dvigandharabushini,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3733,same_source_direct_diamond,3733,Ionian 𝄪4𝄪5♯6,3733,Ionian 𝄪4𝄪5♯6,R1;R2,R2;R1,1869,Lydian 7+♭3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3749,same_source_direct_diamond,3749,Rāga Sorati,3749,Rāga Sorati,R1;R2,R2;R1,1877,Aeroptian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3753,same_source_direct_diamond,3753,Superaugmented ♯3𝄪4𝄪5,3753,Superaugmented ♯3𝄪4𝄪5,R1;R2,R2;R1,1881,Lydian 7+♯2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3781,same_source_direct_diamond,3781,Kaikian Mode VII,3781,Kaikian Mode VII,R1;R2,R2;R1,1893,Lydian 7+♯3,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3785,same_source_direct_diamond,3785,Scale 3785,3785,Scale 3785,R1;R2,R2;R1,1897,Lydian 7+♯23,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3793,same_source_direct_diamond,3793,Superlydian Augmented 𝄪2𝄪3𝄪4𝄪5,3793,Superlydian Augmented 𝄪2𝄪3𝄪4𝄪5,R1;R2,R2;R1,1905,Lydian 7+♯3𝄪2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3861,same_source_direct_diamond,3861,Ionian ♯45♯6,3861,Ionian ♯45♯6,R1;R2,R2;R1,1933,Dorian +𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3877,same_source_direct_diamond,3877,Ionian ♯3♯45♯6,3877,Ionian ♯3♯45♯6,R1;R2,R2;R1,1941,Dominant +𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3881,same_source_direct_diamond,3881,Tanarupi III,3881,Tanarupi III,R1;R2,R2;R1,1945,7-Z18 rooted state 1945,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3909,same_source_direct_diamond,3909,Superlydian Augmented ♮235♯4,3909,Superlydian Augmented ♮235♯4,R1;R2,R2;R1,1957,Dominant +♯3𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3913,same_source_direct_diamond,3913,Bonian,3913,Bonian,R1;R2,R2;R1,1961,Dominant +♯2♯3𝄪4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3921,same_source_direct_diamond,3921,Superlydian Augmented 23♯45,3921,Superlydian Augmented 23♯45,R1;R2,R2;R1,1969,Dominant +♯3𝄪2♭4,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3973,same_source_direct_diamond,3973,Superlydian Augmented ♮25♯34,3973,Superlydian Augmented ♮25♯34,R1;R2,R2;R1,1989,Dominant +34,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3977,same_source_direct_diamond,3977,Scale 3977,3977,Scale 3977,R1;R2,R2;R1,1993,Dominant +♯234,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:3985,same_source_direct_diamond,3985,7-3 rooted state 3985,3985,7-3 rooted state 3985,R1;R2,R2;R1,2001,Dominant +234,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:R2:4001,same_source_direct_diamond,4001,Superlydian Augmented ♯2♯3♯45,4001,Superlydian Augmented ♯2♯3♯45,R1;R2,R2;R1,2017,Dominant +34♯2,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:505,same_source_direct_diamond,505,7-3 rooted state 505,505,7-3 rooted state 505,R1;L2,L2;R1,251,Scale 251,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:761,same_source_direct_diamond,761,Major Locrian ♯267,761,Major Locrian ♯267,R1;L2,L2;R1,379,Kaikian Mode II,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:889,same_source_direct_diamond,889,Scale 889,889,Scale 889,R1;L2,L2;R1,443,Alt ♭♭5♭♭6♭♭♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:953,same_source_direct_diamond,953,Rāga Kalahamsa,953,Rāga Kalahamsa,R1;L2,L2;R1,475,Alt 6♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:985,same_source_direct_diamond,985,Scale 985,985,Scale 985,R1;L2,L2;R1,491,Locrian ♭♭6♭♭♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1001,same_source_direct_diamond,1001,Lydian ♯2♯3♭67,1001,Lydian ♯2♯3♭67,R1;L2,L2;R1,499,Major Locrian ♭26♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1009,same_source_direct_diamond,1009,7-3 rooted state 1009,1009,7-3 rooted state 1009,R1;L2,L2;R1,501,Major Locrian 6♭7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1273,same_source_direct_diamond,1273,Tanarupi V,1273,Tanarupi V,R1;L2,L2;R1,635,Scale 635,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1401,same_source_direct_diamond,1401,Major Locrian ♯2,1401,Major Locrian ♯2,R1;L2,L2;R1,699,Ultralocrian 5,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1465,same_source_direct_diamond,1465,Rāga Cudamani,1465,Rāga Cudamani,R1;L2,L2;R1,731,Alternating Heptamode,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1497,same_source_direct_diamond,1497,Jyoti Swarupini,1497,Jyoti Swarupini,R1;L2,L2;R1,747,1sus4 & ♭3∅7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1513,same_source_direct_diamond,1513,Lydian ♭7♭6♯2♯3,1513,Lydian ♭7♭6♯2♯3,R1;L2,L2;R1,755,Ionian ♭2♭5𝄫6𝄫7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1521,same_source_direct_diamond,1521,Lydian 7♭6♯32,1521,Lydian 7♭6♯32,R1;L2,L2;R1,757,Lipsean Mode II,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1657,same_source_direct_diamond,1657,7-19 rooted state 1657,1657,7-19 rooted state 1657,R1;L2,L2;R1,827,Scale 827,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1721,same_source_direct_diamond,1721,Rāga Ganavaridhi,1721,Rāga Ganavaridhi,R1;L2,L2;R1,859,Ultralocrian,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1753,same_source_direct_diamond,1753,Hungarian Major,1753,Hungarian Major,R1;L2,L2;R1,875,Locrian double-flat 7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1769,same_source_direct_diamond,1769,Lydian ♭7♯2♯3,1769,Lydian ♭7♯2♯3,R1;L2,L2;R1,883,Scale 883,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1777,same_source_direct_diamond,1777,Lydian ♭7♯3𝄪2,1777,Lydian ♭7♯3𝄪2,R1;L2,L2;R1,885,Major Locrian 𝄫7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1849,same_source_direct_diamond,1849,Rāga Dvigandharabushini,1849,Rāga Dvigandharabushini,R1;L2,L2;R1,923,Alt ♮5𝄫7,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1881,same_source_direct_diamond,1881,Lydian 7+♯2,1881,Lydian 7+♯2,R1;L2,L2;R1,939,Rāga Malini,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
diamond:R1:L2:1897,same_source_direct_diamond,1897,Lydian 7+♯23,1897,Lydian 7+♯23,R1;L2,L2;R1,947,Scale 947,true,A true local confluence witness: two distinct first steps from one source rejoin after one further step.,PASS
